time;logger;level;message;exception
2011-10-22 22:08:13.3373;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-2049' was found;
2011-10-22 22:08:13.3373;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-3073' was found;
2011-10-22 22:08:13.3373;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-4097' was found;
2011-10-22 22:08:13.3373;Raven.Database.Server.HttpServer;Debug;Request #  36: GET     -     2 ms - DotNetQuizTest - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AQuestions&start=0&pageSize=0&aggregation=None;
2011-10-22 22:08:13.3403;Raven.Database.Server.HttpServer;Debug;Request #  37: POST    -     4 ms - DotNetQuizTest - 200 - /multi_get/;
2011-10-22 22:08:21.0298;Raven.Database.Server.HttpServer;Debug;Request #  38: GET     -     1 ms - DotNetQuizTest - 200 - /terms/Raven/DocumentsByEntityName?field=Tag&fromValue=&pageSize=128&noCache=-44608913;
2011-10-22 22:08:21.2078;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Questions;
2011-10-22 22:08:21.2078;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-2049' was found;
2011-10-22 22:08:21.2078;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-3073' was found;
2011-10-22 22:08:21.2078;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-4097' was found;
2011-10-22 22:08:21.2078;Raven.Database.Server.HttpServer;Debug;Request #  39: GET     -     2 ms - DotNetQuizTest - 0 - /indexes/Raven/DocumentsByEntityName?query=Tag%253AQuestions&start=0&pageSize=0&aggregation=None;
2011-10-22 22:08:21.2078;Raven.Database.Server.HttpServer;Debug;Request #  40: POST    -     4 ms - DotNetQuizTest - 200 - /multi_get/;
2011-10-22 22:08:21.6358;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Raven/DocumentsByEntityName for: Tag:Questions;
2011-10-22 22:08:21.6358;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-2049' was found;
2011-10-22 22:08:21.6358;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'questions-3073' was found;
